date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:40:47	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:47%20GMT	http://123.hp-setup.com/?p=6759	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index8ff0.html	(from http://123.hp-setup.com/officejet-pro-8725-scanning-problem/)
14:40:47	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:10:48%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8725-scanning-problem%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed2881	(from http://123.hp-setup.com/officejet-pro-8725-scanning-problem/)
14:40:48	11598/11598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2005:07:47%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-setup-driver-installation.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-setup-driver-installation.jpg	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:48	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:49%20GMT	http://123.hp-setup.com/officejet-pro-8725-scanning-problem/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8725-scanning-problem/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8725-scanning-problem/)
14:40:49	5671/5671	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2005:08:17%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro-8630-setup-driver.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro-8630-setup-driver.jpg	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:49	10276/10276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2005:08:44%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-driver-software.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-driver-software.jpg	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:50	2340/2340	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:10:51%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-driver-download%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embededb0.json	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:51%20GMT	http://123.hp-setup.com/?p=5747	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index983f.html	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:51	2437/2437	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:10:52%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-driver-download%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedab19	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:52	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:53%20GMT	http://123.hp-setup.com/officejet-pro-8630-driver-download/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-driver-download/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-driver-download/)
14:40:52	30171/30171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2007:19:14%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/hp-officejetpro-8630-google-cloud-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/hp-officejetpro-8630-google-cloud-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:52	13978/13978	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2007:19:45%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-setup-google-print.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-setup-google-print.jpg	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:54	19688/19688	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2007:20:20%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/hp-officejet-pro-8630-setup-com.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/hp-officejet-pro-8630-setup-com.jpg	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:55	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:55%20GMT	http://123.hp-setup.com/?p=5826	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index112c.html	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:55	2355/2355	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:10:55%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-google-cloud-print%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed06eb.json	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:56	2452/2452	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:10:56%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-google-cloud-print%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed09e7	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:56	7168/7168	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2007:36:47%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-non-eprint-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro8630-non-eprint-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/)
14:40:56	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:57%20GMT	http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-google-cloud-print/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-google-cloud-print/)
14:40:57	2345/2345	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:10:58%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-non-eprint-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeddeff.json	(from http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/)
14:40:57	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:10:58%20GMT	http://123.hp-setup.com/?p=5867	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index6f0b.html	(from http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/)
14:40:58	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:10:59%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-non-eprint-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedc855	(from http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/)
14:40:59	9016/9016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:20:56%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojpro8630-setup-eprint-install.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojpro8630-setup-eprint-install.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:40:59	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:00%20GMT	http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-non-eprint-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-non-eprint-setup/)
14:40:59	5634/5634	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:21:28%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-eprint-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-eprint-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:00	16742/16742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:22:01%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-officejet-pro-8630-eprint-install.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-officejet-pro-8630-eprint-install.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:01	16729/16729	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:22:27%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro8630-eprint-install.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro8630-eprint-install.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:01	5550/5550	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:23:02%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-ojp-8630-eprint.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-ojp-8630-eprint.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:03	17221/17221	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:23:41%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojpro8630-eprint-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojpro8630-eprint-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:03	10249/10249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2008:24:15%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro-8630-eprint-mobile.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojpro-8630-eprint-mobile.jpg	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:04	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:04%20GMT	http://123.hp-setup.com/?p=5926	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index3686.html	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:04	2325/2325	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:04%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-eprint-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed7196.json	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:05	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:05%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-eprint-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedc40b	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:05	12647/12647	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2009:37:45%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123hp-officejet-pro-8630-airprint-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123hp-officejet-pro-8630-airprint-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:05	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:06%20GMT	http://123.hp-setup.com/officejet-pro-8630-eprint-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-eprint-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-eprint-setup/)
14:41:06	8034/8034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2009:41:21%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-airprint.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-airprint.jpg	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:07	16171/16171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2009:41:53%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-printer-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-printer-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:08	2335/2335	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:08%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-airprint-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed61b2.json	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:08	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:08%20GMT	http://123.hp-setup.com/?p=6002	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexb127.html	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:08	2432/2432	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:09%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-airprint-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed008c	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:09	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:10%20GMT	http://123.hp-setup.com/officejet-pro-8630-airprint-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-airprint-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-airprint-setup/)
14:41:09	24099/24099	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2010:08:52%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-mobile-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-mobile-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-mobile-setup/)
14:41:10	2325/2325	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:11%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-mobile-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed13de.json	(from http://123.hp-setup.com/officejet-pro-8630-mobile-setup/)
14:41:10	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:11%20GMT	http://123.hp-setup.com/?p=6044	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index875c.html	(from http://123.hp-setup.com/officejet-pro-8630-mobile-setup/)
14:41:11	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:11%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-mobile-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed1eda	(from http://123.hp-setup.com/officejet-pro-8630-mobile-setup/)
14:41:12	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:12%20GMT	http://123.hp-setup.com/officejet-pro-8630-mobile-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-mobile-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-mobile-setup/)
14:41:12	31816/31816	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2010:28:34%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/hp-oj-pro-8630-wifi-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/hp-oj-pro-8630-wifi-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:13	25202/25202	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Jan%202017%2010:29:01%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-wireless-setup.png	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-ojp-8630-wireless-setup.png	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:14	12395/12395	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2010:29:28%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123hp-setup-officejet-pro-8630.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123hp-setup-officejet-pro-8630.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:14	17391/17391	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2010:29:53%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-oj-pro-8630-wireless-protected.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-setup-oj-pro-8630-wireless-protected.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:15	2365/2365	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:15%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-wifi-protected-setup%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeddc27.json	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:15	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:15%20GMT	http://123.hp-setup.com/?p=6086	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index582b.html	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:16	2462/2462	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:16%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-wifi-protected-setup%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedf69a	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:17	22483/22483	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2010:53:33%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-steup-autoconnect.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-steup-autoconnect.jpg	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:17	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:18%20GMT	http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-wifi-protected-setup/)
14:41:18	19032/19032	---M--	200	added ('OK')	image/gif	date:Mon,%2009%20Jan%202017%2010:54:15%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojp-8630-printer-setup.gif	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123hp-ojp-8630-printer-setup.gif	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:18	2325/2325	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:18%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-auto-connect%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed20be.json	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:19%20GMT	http://123.hp-setup.com/?p=6135	C:/My%20Web%20Sites/123HP/123.hp-setup.com/indexebf5.html	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:19	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:19%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-auto-connect%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embedd269	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:19	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:20%20GMT	http://123.hp-setup.com/officejet-pro-8630-auto-connect/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-auto-connect/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-auto-connect/)
14:41:20	21417/21417	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2011:32:33%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-printer-usb-conect.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/123-hp-oj-pro-8630-printer-usb-conect.jpg	(from http://123.hp-setup.com/officejet-pro-8630-usb-connect/)
14:41:20	2320/2320	---MC-	200	added ('OK')	application/json	date:Sun,%2031%20Dec%202017%2009:11:21%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-usb-connect%2F	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embed8e83.json	(from http://123.hp-setup.com/officejet-pro-8630-usb-connect/)
14:41:20	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:21%20GMT	http://123.hp-setup.com/?p=6169	C:/My%20Web%20Sites/123HP/123.hp-setup.com/index1b3a.html	(from http://123.hp-setup.com/officejet-pro-8630-usb-connect/)
14:41:21	2417/2417	---M-Z	200	added ('OK')	text/xml	date:Sun,%2031%20Dec%202017%2009:11:22%20GMT	http://123.hp-setup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2F123.hp-setup.com%2Fofficejet-pro-8630-usb-connect%2F&format=xml	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-json/oembed/1.0/embeda5ed	(from http://123.hp-setup.com/officejet-pro-8630-usb-connect/)
14:41:22	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Dec%202017%2009:11:23%20GMT	http://123.hp-setup.com/officejet-pro-8630-usb-connect/123.hp-setup.com/	C:/My%20Web%20Sites/123HP/123.hp-setup.com/officejet-pro-8630-usb-connect/123.hp-setup.com/index.html	(from http://123.hp-setup.com/officejet-pro-8630-usb-connect/)
14:41:22	31963/31963	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2012:10:00%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/officejet-pro-8630-Wireless-Setup-Printer.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/officejet-pro-8630-Wireless-Setup-Printer.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wireless-setup/)
14:41:23	21482/21482	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2012:10:26%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/hp-oj-pro-8630-printer-wireless-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/hp-oj-pro-8630-printer-wireless-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wireless-setup/)
14:41:24	10346/10346	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2012:10:57%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/ofiicejet-pro-8630-printer-wireless-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/ofiicejet-pro-8630-printer-wireless-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wireless-setup/)
14:41:24	6173/6173	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Jan%202017%2012:11:23%20GMT	http://123.hp-setup.com/wp-content/uploads/2017/01/hp-officejet-pro-8630-printer-setup.jpg	C:/My%20Web%20Sites/123HP/123.hp-setup.com/wp-content/uploads/2017/01/hp-officejet-pro-8630-printer-setup.jpg	(from http://123.hp-setup.com/officejet-pro-8630-wireless-setup/)
